X,Y,u_x,u_y,,,,,,X1,Y1,sigma_xx,sigma_yy,sigma_xy,Status
4.256908492,1.467286445,0.000111781,-0.000661561,,,,,,5.614207275,1.063170146,-11.87940909,-17.83762153,1.003569841,Elastic
4.256908492,1.467286445,0.000111781,-0.000661561,,,,,,5.620367471,1.911496994,-3.089345217,-1.600089281,-0.04833417,Elastic
4.256984179,0.101422395,1.78392E-05,-6.47E-05,,,,,,5.624224369,0.933301865,-12.86802791,-20.35245508,1.196946988,Elastic
4.256984179,0.101422395,1.78392E-05,-6.47E-05,,,,,,5.625735905,1.458042959,-8.33192965,-10.13308785,0.382154182,Elastic
4.260467673,2.205132283,4.38026E-05,-0.000771972,,,,,,5.631116113,0.876575932,-13.26744582,-21.43496242,1.278386165,Elastic
4.260467673,2.205132283,4.38026E-05,-0.000771972,,,,,,5.641699069,1.928573811,-2.870706848,-1.289774419,-0.047293747,Elastic
4.261273237,1.649513859,0.000104657,-0.000702243,,,,,,5.645225156,0.029418451,-20.27532537,-38.23491822,3.113005912,Failure
4.261273237,1.649513859,0.000104657,-0.000702243,,,,,,5.64806058,1.987768911,-2.093678441,-0.220230792,-0.011806341,Elastic
4.264452273,1.984679935,7.59209E-05,-0.000753987,,,,,,5.651667955,0.739432695,-14.18046374,-24.08050738,1.484430598,Elastic
4.270317923,1.826823927,9.21229E-05,-0.000732001,,,,,,5.653950499,1.484147187,-8.028979098,-9.597080228,0.309872909,Elastic
4.277811782,2.251338188,3.49325E-05,-0.000768992,,,,,,5.657710738,1.80449701,-4.444732245,-3.555558654,-0.037219191,Elastic
4.295155891,2.297544094,2.53562E-05,-0.00076507,,,,,,5.658719933,1.047987842,-11.93071747,-18.03723659,0.960607885,Elastic
4.305583359,1.191683103,0.000112443,-0.000576047,,,,,,5.660271812,0.566766207,-15.24770755,-27.46454245,1.800990871,Elastic
4.305583359,1.191683103,0.000112443,-0.000576047,,,,,,5.66485007,0.167985571,-18.23194211,-35.32839032,2.642480049,Failure
4.305818865,0.996691776,0.000107111,-0.000508465,,,,,,5.665434598,0.342958455,-16.57685512,-31.83248756,2.230681538,Failure
4.305818865,0.996691776,0.000107111,-0.000508465,,,,,,5.666930051,1.215694042,-10.52617234,-14.76240949,0.688549032,Elastic
4.306729006,2.055987391,6.58091E-05,-0.00075088,,,,,,5.683426552,0.480393543,-15.75192994,-29.07687422,1.929562102,Failure
4.306729006,2.055987391,6.58091E-05,-0.00075088,,,,,,5.684527198,0.43268032,-16.04171385,-30.0165456,2.034888107,Failure
4.307343648,1.561264524,0.000108164,-0.00067554,,,,,,5.685348239,1.942627802,-2.707924795,-1.034466386,-0.045175425,Elastic
4.307343648,1.561264524,0.000108164,-0.00067554,,,,,,5.688063168,1.544341561,-7.365074341,-8.414928406,0.192028573,Elastic
4.309016905,0.804036717,9.70073E-05,-0.000431301,,,,,,5.691048204,1.753787974,-5.034468369,-4.484114409,-0.023410071,Elastic
4.309016905,0.804036717,9.70073E-05,-0.000431301,,,,,,5.692622344,0.768937165,-13.91771069,-23.40589765,1.373110765,Elastic
4.309730818,1.375820545,0.000112748,-0.000629782,,,,,,5.694065456,1.379728894,-8.995826154,-11.55339039,0.40953224,Elastic
4.309730818,1.375820545,0.000112748,-0.000629782,,,,,,5.701941066,1.720064351,-5.419294345,-5.105512227,-0.00523647,Elastic
4.312099489,0.603092194,8.13824E-05,-0.000340126,,,,,,5.702439478,1.330463762,-9.445231475,-12.48983568,0.47051102,Elastic
4.312099489,0.603092194,8.13824E-05,-0.000340126,,,,,,5.702445028,0.144717562,-18.4574495,-35.70620208,2.625620457,Failure
4.3125,2.34375,1.50407E-05,-0.000760188,,,,,,5.708805734,1.646310085,-6.24547332,-6.478331039,0.057272327,Elastic
4.312900933,0.404633799,6.06528E-05,-0.000239342,,,,,,5.711442709,1.200511738,-10.58907281,-14.98049906,0.651592236,Elastic
4.312900933,0.404633799,6.06528E-05,-0.000239342,,,,,,5.714047841,1.836435061,-4.036659151,-2.960972669,-0.067446275,Elastic
4.313968359,0.202844791,3.37158E-05,-0.000125682,,,,,,5.727559281,1.410717481,-8.652838293,-10.92183732,0.328057079,Elastic
4.313968359,0.202844791,3.37158E-05,-0.000125682,,,,,,5.735379439,1.853511878,-3.827337947,-2.647928005,-0.073643099,Elastic
4.316666667,0,0,0,,,,,,5.740018848,0.598701644,-14.89736861,-26.61896221,1.604158611,Elastic
4.318460308,1.740275374,9.82036E-05,-0.000708392,,,,,,5.746446319,0.320069564,-16.55182523,-32.10193407,2.130555124,Failure
4.318460308,1.740275374,9.82036E-05,-0.000708392,,,,,,5.74980762,1.987768911,-2.190018971,-0.220238042,-0.012620058,Elastic
4.323520394,2.138037789,5.31347E-05,-0.000752369,,,,,,5.750828048,1.507599174,-7.664539889,-9.060511263,0.179095266,Elastic
4.327504994,1.917585442,8.23478E-05,-0.000732137,,,,,,5.755280895,1.312440699,-9.535064115,-12.76715519,0.434289973,Elastic
4.327504994,1.917585442,8.23478E-05,-0.000732137,,,,,,5.756842079,1.038102624,-11.85414067,-18.03998601,0.840231344,Elastic
4.340311782,2.220088188,3.85462E-05,-0.000751374,,,,,,5.757770569,1.884598995,-3.454557757,-2.082465214,-0.073908272,Elastic
4.340311782,2.220088188,3.85462E-05,-0.000751374,,,,,,5.758126977,0.024781573,-20.01656879,-38.06062507,2.829680266,Failure
4.357655891,2.266294094,2.91292E-05,-0.000747524,,,,,,5.758757529,0.952190345,-12.50780349,-19.69715963,0.972554938,Elastic
4.360165974,1.469798625,0.000110302,-0.000646034,,,,,,5.764006742,1.942627802,-2.754585867,-1.033452771,-0.049424927,Elastic
4.360597167,1.094790261,0.000109667,-0.000537819,,,,,,5.764563011,0.904405441,-12.84942915,-20.61057011,1.039656406,Elastic
4.360597167,1.094790261,0.000109667,-0.000537819,,,,,,5.773477318,1.404166457,-8.653995825,-10.99937797,0.289441196,Elastic
4.362553144,1.284354646,0.000112388,-0.000597025,,,,,,5.777659154,1.639498398,-6.254712662,-6.573818083,0.018553412,Elastic
4.362553144,1.284354646,0.000112388,-0.000597025,,,,,,5.778700395,0.116242581,-18.67231356,-36.13366973,2.521282074,Failure
4.363795207,0.902135202,0.00010204,-0.00046702,,,,,,5.780973236,0.628206114,-14.6419084,-25.94865624,1.480417351,Elastic
4.364530719,1.652026039,0.000102983,-0.000683977,,,,,,5.78132413,1.778621835,-4.700650895,-4.008646884,-0.070306332,Elastic
4.366935519,0.705335411,8.93769E-05,-0.000384282,,,,,,5.784041277,0.296801554,-16.6310406,-32.49427668,2.101939237,Failure
4.369781728,1.988892897,7.31819E-05,-0.000730128,,,,,,5.784073769,0.81395864,-13.46030006,-22.33560998,1.162434012,Elastic
4.369781728,1.988892897,7.31819E-05,-0.000730128,,,,,,5.789508575,1.50208071,-7.674355476,-9.13606677,0.15284843,Elastic
4.370018103,0.504390888,7.12586E-05,-0.000288856,,,,,,5.79282491,1.355154807,-9.089744596,-11.90992244,0.335458148,Elastic
4.370018103,0.504390888,7.12586E-05,-0.000288856,,,,,,5.794255154,1.738588189,-5.150729061,-4.739991755,-0.058010541,Elastic
4.370952538,0.304267186,4.76994E-05,-0.000182791,,,,,,5.797600952,1.156015651,-10.83854773,-15.70548996,0.611374332,Elastic
4.370952538,0.304267186,4.76994E-05,-0.000182791,,,,,,5.802118466,0.491726311,-15.42868535,-28.5833214,1.692797639,Failure
4.373650846,0.101422395,1.76189E-05,-6.38E-05,,,,,,5.803425054,0.435085472,-15.80122744,-29.73006071,1.811529265,Failure
4.375,2.3125,1.89615E-05,-0.000742719,,,,,,5.806647081,1.798893893,-4.461672561,-3.635580245,-0.082211131,Elastic
4.375647378,1.831036889,8.99163E-05,-0.000710771,,,,,,5.815618862,1.853511878,-3.832001965,-2.643045287,-0.085779404,Elastic
4.375647378,1.831036889,8.99163E-05,-0.000710771,,,,,,5.816339682,1.633979933,-6.280947441,-6.660904458,0.002531418,Elastic
4.386573115,2.070943296,6.16635E-05,-0.000732629,,,,,,5.823685531,1.928573811,-2.958965274,-1.28637282,-0.060038349,Elastic
4.403364503,2.152993695,4.82665E-05,-0.000732695,,,,,,5.82669894,1.985480354,-2.293642671,-0.261326344,-0.015142094,Elastic
4.41060113,1.563776704,0.00010633,-0.000658606,,,,,,5.840173191,1.732037166,-5.202230661,-4.850647172,-0.069209234,Elastic
4.41060113,1.563776704,0.00010633,-0.000658606,,,,,,5.841780745,0.233815527,-16.99969337,-33.71726823,2.13656221,Failure
4.4129883,1.378332725,0.000111043,-0.000615592,,,,,,5.848054401,0.407463787,-15.89105073,-30.15883581,1.762774301,Failure
4.415375469,1.192888746,0.000110764,-0.000563258,,,,,,5.848127137,1.798893893,-4.455272367,-3.631386567,-0.090077017,Elastic
4.415375469,1.192888746,0.000110764,-0.000563258,,,,,,5.850560914,1.853511878,-3.836693915,-2.640913765,-0.089509992,Elastic
4.415375469,1.192888746,0.000110764,-0.000563258,,,,,,5.850735826,0.52675136,-15.13394485,-27.83821123,1.559407373,Failure
4.415375469,1.192888746,0.000110764,-0.000563258,,,,,,5.852375991,0.705162415,-14.04836839,-24.2977298,1.241513441,Elastic
4.415375469,1.192888746,0.000110764,-0.000563258,,,,,,5.853058372,1.224997145,-10.17333708,-14.31759509,0.452494993,Elastic
4.415375469,1.192888746,0.000110764,-0.000563258,,,,,,5.858627584,1.928573811,-2.980313935,-1.285990951,-0.060856928,Elastic
4.418573509,1.000233687,0.000105627,-0.000498893,,,,,,5.868178996,1.985480354,-2.334743674,-0.261330435,-0.015106274,Elastic
4.420155891,2.235044094,3.28287E-05,-0.00073024,,,,,,5.868722223,1.772070811,-4.750693337,-4.116295962,-0.089151441,Elastic
4.420155891,2.235044094,3.28287E-05,-0.00073024,,,,,,5.869501382,1.518456177,-7.423257686,-8.780744882,0.079602161,Elastic
4.421717789,1.742787554,9.61106E-05,-0.000688693,,,,,,5.879834126,1.451920875,-8.064822546,-10.014734,0.143271926,Elastic
4.421771548,0.807578628,9.57746E-05,-0.000424378,,,,,,5.884684775,1.260978741,-9.817678028,-13.60104948,0.373334334,Elastic
4.421771548,0.807578628,9.57746E-05,-0.000424378,,,,,,5.890243947,1.620424701,-6.366823407,-6.885373785,-0.020360679,Elastic
4.424854133,0.606634105,8.04821E-05,-0.000335787,,,,,,5.895667555,1.062105607,-11.45816914,-17.36768352,0.636919513,Elastic
4.427936717,0.405689582,5.98561E-05,-0.000235994,,,,,,5.89613219,1.410634344,-8.441251734,-10.77610152,0.178798191,Elastic
4.427936717,0.405689582,5.98561E-05,-0.000235994,,,,,,5.896365619,0.116242581,-18.39171562,-35.88322676,2.238606847,Failure
4.427936717,0.405689582,5.98561E-05,-0.000235994,,,,,,5.896378002,0.437073606,-15.62389996,-29.50034564,1.641974716,Failure
4.427936717,0.405689582,5.98561E-05,-0.000235994,,,,,,5.900366015,0.499720339,-15.21093923,-28.2358278,1.517880006,Failure
4.427936717,0.405689582,5.98561E-05,-0.000235994,,,,,,5.904071397,0.296801554,-16.40784797,-32.24386612,1.870121115,Failure
4.427936717,0.405689582,5.98561E-05,-0.000235994,,,,,,5.910330333,0.024781573,-19.63023799,-37.74728203,2.421827924,Failure
4.430635025,0.202844791,3.31991E-05,-0.000123813,,,,,,5.921672767,1.884598995,-3.507992432,-2.077128619,-0.084139596,Elastic
4.432834449,1.921798404,7.95986E-05,-0.000709327,,,,,,5.922588899,0.652691521,-14.25747875,-25.20500159,1.229171942,Elastic
4.432834449,1.921798404,7.95986E-05,-0.000709327,,,,,,5.922899245,0.837961623,-13.07351985,-21.63022017,0.938370029,Elastic
4.432834449,1.921798404,7.95986E-05,-0.000709327,,,,,,5.927824693,1.68783804,-5.638615788,-5.641455052,-0.072407077,Elastic
4.432834449,1.921798404,7.95986E-05,-0.000709327,,,,,,5.92790894,1.942627802,-2.868721119,-1.032351671,-0.051615579,Elastic
4.432834449,1.921798404,7.95986E-05,-0.000709327,,,,,,5.938332281,0.983238895,-12.00337182,-18.81802713,0.703748861,Elastic
4.432834449,1.921798404,7.95986E-05,-0.000709327,,,,,,5.939431398,1.853511878,-3.855389607,-2.636984305,-0.094820755,Elastic
4.432834449,1.921798404,7.95986E-05,-0.000709327,,,,,,5.944137763,0.935453991,-12.34734916,-19.72124434,0.766077046,Elastic
4.433333333,0,0,0,,,,,,5.944778329,0.321744332,-16.15307165,-31.62967599,1.747999978,Failure
4.4375,2.28125,2.28417E-05,-0.000725525,,,,,,5.94595048,1.32479402,-9.174011522,-12.34651265,0.242957383,Elastic
4.449625837,2.003848803,6.92718E-05,-0.000712822,,,,,,5.951873884,1.721561662,-5.273987781,-5.023360593,-0.090462614,Elastic
4.449625837,2.003848803,6.92718E-05,-0.000712822,,,,,,5.953859579,1.987768911,-2.394111137,-0.220116698,-0.012496584,Elastic
4.463423456,1.472310805,0.000108246,-0.000630509,,,,,,5.956780328,1.830916597,-4.104710496,-3.04385934,-0.099876312,Elastic
4.465810625,1.286866826,0.00011046,-0.000584185,,,,,,5.964396477,0.629921076,-14.3266839,-25.58226402,1.203900326,Elastic
4.465810625,1.286866826,0.00011046,-0.000584185,,,,,,5.974678504,0.144717562,-17.81722556,-35.11055691,2.005474807,Failure
4.466417225,2.085899202,5.71294E-05,-0.00071393,,,,,,5.978789856,1.571253142,-6.802201806,-7.760717419,-0.017236771,Elastic
4.466417225,2.085899202,5.71294E-05,-0.00071393,,,,,,5.979910347,1.103521799,-11.01217615,-16.48163224,0.495172027,Elastic
4.467788201,1.654538219,0.000100754,-0.00066568,,,,,,6.003051149,1.778611626,-4.664468175,-3.98521611,-0.105400636,Elastic
4.473351811,1.098332172,0.000107759,-0.000526881,,,,,,6.01153675,1.139503394,-10.68010188,-15.77160237,0.420703414,Elastic
4.473351811,1.098332172,0.000107759,-0.000526881,,,,,,6.013812759,0.824471122,-13.02859754,-21.76035432,0.848002449,Elastic
4.47654985,0.905677113,0.000100386,-0.000458813,,,,,,6.01502845,1.942627802,-2.932359217,-1.032034704,-0.050463823,Elastic
4.47890486,1.833549069,8.73904E-05,-0.000689645,,,,,,6.015385436,0.16966034,-17.43680531,-34.57792662,1.876085636,Failure
4.47890486,1.833549069,8.73904E-05,-0.000689645,,,,,,6.021201916,1.520215271,-7.271198105,-8.68315736,0.006927105,Elastic
4.479690162,0.708877322,8.80536E-05,-0.000378683,,,,,,6.021758543,0.442460506,-15.3676209,-29.16546622,1.416165564,Failure
4.482772747,0.507932799,7.03566E-05,-0.000285737,,,,,,6.023567202,0.029418451,-19.30232535,-37.41292856,2.128901022,Failure
4.482772747,0.507932799,7.03566E-05,-0.000285737,,,,,,6.025117974,0.495232986,-15.02126387,-28.12102159,1.326934953,Failure
4.483208612,2.167949601,4.29875E-05,-0.000712574,,,,,,6.032724181,0.350814268,-15.8851345,-30.92638239,1.53011082,Failure
4.483208612,2.167949601,4.29875E-05,-0.000712574,,,,,,6.03749998,1.478928739,-7.652650093,-9.434862821,0.034370612,Elastic
4.487619205,0.304267186,4.68265E-05,-0.000179922,,,,,,6.042361377,1.624233212,-6.234606955,-6.77711697,-0.066289723,Elastic
4.487619205,0.304267186,4.68265E-05,-0.000179922,,,,,,6.044017082,1.230883976,-9.880132194,-14.0296034,0.28423358,Elastic
4.490317513,0.101422395,1.72953E-05,-6.29E-05,,,,,,6.048482215,0.598353404,-14.38550957,-26.08235408,1.134568628,Elastic
4.5,2.25,2.66609E-05,-0.000708655,,,,,,6.055238954,1.377590985,-8.577684228,-11.29588529,0.119685813,Elastic
4.5,2.25,2.66609E-05,-0.000708655,,,,,,6.055620337,0.801700677,-13.12174965,-22.14482874,0.833571108,Elastic
4.5,2.25,2.66609E-05,-0.000708655,,,,,,6.060189664,1.928573811,-3.111185586,-1.284481216,-0.058974539,Elastic
4.512125837,1.972598803,7.15574E-05,-0.000696044,,,,,,6.066410567,1.657956834,-5.887233319,-6.160619505,-0.084821892,Elastic
4.512125837,1.972598803,7.15574E-05,-0.000696044,,,,,,6.066551175,1.987768911,-2.503037224,-0.220135139,-0.011809627,Elastic
4.513858612,1.566288884,0.000103921,-0.000641738,,,,,,6.070605322,1.010481318,-11.61820906,-18.14992573,0.534475097,Elastic
4.513858612,1.566288884,0.000103921,-0.000641738,,,,,,6.071890803,0.059028269,-18.83073698,-36.76746639,1.943568173,Failure
4.516245781,1.380844905,0.000108758,-0.000601492,,,,,,6.077497067,0.953755385,-12.02919367,-19.21420566,0.601443258,Elastic
4.516245781,1.380844905,0.000108758,-0.000601492,,,,,,6.077538594,1.90597853,-3.354975268,-1.690278774,-0.072140539,Elastic
4.516252866,1.905037793,7.93036E-05,-0.000689388,,,,,,6.087309055,0.233241322,-16.54721096,-33.2860526,1.637633639,Failure
4.516252866,1.905037793,7.93036E-05,-0.000689388,,,,,,6.091597058,1.729440067,-5.163019522,-4.865418971,-0.105380466,Elastic
4.52435812,1.201283332,0.000108571,-0.000552802,,,,,,6.096406833,1.836640433,-4.074557561,-2.935670339,-0.099037155,Elastic
4.52435812,1.201283332,0.000108571,-0.000552802,,,,,,6.108149338,1.053195426,-11.24475089,-17.31255123,0.44880951,Elastic
4.524975271,1.745299734,9.34853E-05,-0.000669042,,,,,,6.114990268,0.029609818,-19.1325167,-37.27533943,1.896880795,Failure
4.524975271,1.745299734,9.34853E-05,-0.000669042,,,,,,6.119005468,0.731152612,-13.48616186,-23.40769951,0.852241113,Elastic
4.528917225,2.054649202,5.99174E-05,-0.000697224,,,,,,6.123021762,1.193361501,-10.10500926,-14.67520213,0.27455685,Elastic
4.531328152,1.003775598,0.000103534,-0.000489395,,,,,,6.124884676,1.573930397,-6.684065625,-7.674356692,-0.054486048,Elastic
4.531328152,1.003775598,0.000103534,-0.000489395,,,,,,6.127127256,0.926724364,-12.16131731,-19.68773149,0.58942705,Elastic
4.534526192,0.811120539,9.40048E-05,-0.000417507,,,,,,6.137537576,1.383131243,-8.451750047,-11.15643152,0.07873551,Elastic
4.534526192,0.811120539,9.40048E-05,-0.000417507,,,,,,6.144232268,1.524918747,-7.139998409,-8.561580095,-0.029588572,Elastic
4.537608776,0.610176016,7.91351E-05,-0.000331469,,,,,,6.1480476,0.170440526,-17.20178945,-34.35327759,1.58943267,Failure
4.537608776,0.610176016,7.91351E-05,-0.000331469,,,,,,6.148304024,1.985480354,-2.600138929,-0.261196863,-0.013123331,Elastic
4.543355221,0.40857506,5.89243E-05,-0.00023362,,,,,,6.153433707,1.613964043,-6.285132388,-6.943909258,-0.076859775,Elastic
4.543355221,0.40857506,5.89243E-05,-0.00023362,,,,,,6.161254214,1.050375935,-11.20275389,-17.32239926,0.409074013,Elastic
4.545708612,2.136699601,4.62682E-05,-0.000695964,,,,,,6.161642562,1.717151934,-5.276364156,-5.08114363,-0.104910266,Elastic
4.547301692,0.202844791,3.24899E-05,-0.000121978,,,,,,6.162772565,0.351579082,-15.69324024,-30.73196426,1.309672976,Failure
4.547301692,0.202844791,3.24899E-05,-0.000121978,,,,,,6.167756353,1.190986412,-10.07729031,-14.69204541,0.249852493,Elastic
4.55,0,0,0,,,,,,6.167864145,1.855818695,-3.902837531,-2.589695958,-0.090289872,Elastic
4.562323277,1.816788458,8.66906E-05,-0.00067061,,,,,,6.16889911,1.958657272,-2.883064219,-0.743697247,-0.034377297,Elastic
4.5625,2.21875,3.03971E-05,-0.000692162,,,,,,6.175423445,0.951346061,-11.92575294,-19.16970495,0.512772683,Elastic
4.566680937,1.474822985,0.000105607,-0.000615148,,,,,,6.178530598,0.599118218,-14.20092919,-25.90519706,0.955822865,Elastic
4.566680937,1.474822985,0.000105607,-0.000615148,,,,,,6.182272168,1.380756154,-8.434777298,-11.18248463,0.065158734,Elastic
4.571045682,1.657050399,9.79636E-05,-0.000647539,,,,,,6.184353813,0.145658952,-17.45802434,-34.77734941,1.555804678,Failure
4.571045682,1.657050399,9.79636E-05,-0.000647539,,,,,,6.1882825,0.802480862,-12.9393718,-21.98915203,0.681195584,Elastic
4.574793276,1.295261412,0.000107805,-0.000572293,,,,,,6.189096592,1.005061135,-11.51295929,-18.15071748,0.439471014,Elastic
4.582334462,1.106726758,0.00010543,-0.000517995,,,,,,6.189979873,0.443449815,-15.10865926,-28.90967197,1.155412392,Failure
4.589304494,0.909219024,9.81614E-05,-0.000450722,,,,,,6.193339304,0.496222295,-14.77072004,-27.88546836,1.070324378,Failure
4.589304494,0.909219024,9.81614E-05,-0.000450722,,,,,,6.197337144,1.522099256,-7.135289752,-8.600877066,-0.037043775,Elastic
4.591417225,2.023399202,6.24504E-05,-0.000680931,,,,,,6.200936002,1.628483689,-6.128295983,-6.67544856,-0.0854866,Elastic
4.591417225,2.023399202,6.24504E-05,-0.000680931,,,,,,6.20165764,1.729383023,-5.152979853,-4.858486017,-0.10564099,Elastic
4.592444806,0.712419233,8.62393E-05,-0.000373158,,,,,,6.207879222,1.868049784,-3.796937852,-2.369655931,-0.083284454,Elastic
4.592444806,0.712419233,8.62393E-05,-0.000373158,,,,,,6.216401404,1.973176919,-2.776966255,-0.482289356,-0.022104717,Elastic
4.595544253,1.955838192,7.11683E-05,-0.000676073,,,,,,6.225491846,1.585630552,-6.525587762,-7.445231126,-0.071202601,Elastic
4.598191251,0.510818277,6.89539E-05,-0.000282222,,,,,,6.227403719,0.024942778,-19.00502134,-37.19940463,1.645048843,Failure
4.599671282,1.888277181,7.8695E-05,-0.000669981,,,,,,6.228966341,0.823221736,-12.75390334,-21.55752918,0.618767359,Elastic
4.599671282,1.888277181,7.8695E-05,-0.000669981,,,,,,6.245661823,0.323513827,-15.7152154,-31.17947419,1.206468816,Failure
4.603037709,0.307152664,4.60641E-05,-0.000178699,,,,,,6.253853008,1.219743181,-9.755633362,-14.11448835,0.177425467,Elastic
4.606984179,0.101422395,1.68708E-05,-6.20E-05,,,,,,6.257610104,0.116998741,-17.74883139,-35.29243595,1.438402035,Failure
4.606984179,0.101422395,1.68708E-05,-6.20E-05,,,,,,6.26507488,1.36645019,-8.497177553,-11.41670116,0.051765897,Elastic
4.608208612,2.105449601,4.93626E-05,-0.000679774,,,,,,6.26527997,0.631690571,-13.90141966,-25.18069391,0.803495587,Elastic
4.608393688,1.728539123,9.23307E-05,-0.00065095,,,,,,6.272774442,1.125633531,-10.49842839,-15.84631746,0.256067845,Elastic
4.617116093,1.568801064,0.000100935,-0.000625124,,,,,,6.279295225,1.786812265,-4.601578007,-3.824424888,-0.098639597,Elastic
4.617116093,1.568801064,0.000100935,-0.000625124,,,,,,6.281968036,0.298732254,-15.83429633,-31.6495606,1.170943287,Failure
4.617116093,1.568801064,0.000100935,-0.000625124,,,,,,6.284105,1.894012631,-3.578760446,-1.903353198,-0.067058226,Elastic
4.617116093,1.568801064,0.000100935,-0.000625124,,,,,,6.293202757,0.922821667,-11.99656702,-19.62164806,0.447359472,Elastic
4.617116093,1.568801064,0.000100935,-0.000625124,,,,,,6.296228359,1.087461159,-10.77456031,-16.54347967,0.27941232,Elastic
4.617116093,1.568801064,0.000100935,-0.000625124,,,,,,6.298737671,1.465058876,-7.599731483,-9.614491272,-0.018693046,Elastic
4.625,2.1875,3.40247E-05,-0.000676103,,,,,,6.300087597,1.729383023,-5.14903437,-4.852870898,-0.100450835,Elastic
4.625228432,1.389239491,0.000105641,-0.000588171,,,,,,6.30472077,0.968070278,-11.66088348,-18.76714573,0.391720313,Elastic
4.633340771,1.209677918,0.000105746,-0.000542425,,,,,,6.305963811,0.652431445,-13.73278736,-24.74755597,0.728462145,Elastic
4.633340771,1.209677918,0.000105746,-0.000542425,,,,,,6.309840592,0.82844154,-12.62862509,-21.39870196,0.533838256,Elastic
4.640310803,1.012170184,0.000101116,-0.000482045,,,,,,6.311215623,1.977404719,-2.806911962,-0.406493088,-0.016754288,Elastic
4.645741693,1.800027846,8.56208E-05,-0.000652193,,,,,,6.314536997,0.439532798,-14.98725753,-28.8840797,0.961853842,Failure
4.647280835,0.81466245,9.17075E-05,-0.000410778,,,,,,6.31852501,0.50217953,-14.58185672,-27.64157567,0.881394999,Failure
4.647280835,0.81466245,9.17075E-05,-0.000410778,,,,,,6.320772998,1.693284312,-5.488930127,-5.499486681,-0.096893112,Elastic
4.647280835,0.81466245,9.17075E-05,-0.000410778,,,,,,6.322454686,1.518576496,-7.103994596,-8.641917931,-0.048102914,Elastic
4.647280835,0.81466245,9.17075E-05,-0.000410778,,,,,,6.333073613,0.235336501,-16.21189074,-32.95904466,1.160684599,Failure
4.647280835,0.81466245,9.17075E-05,-0.000410778,,,,,,6.357636461,0.410114347,-15.14364276,-29.40451896,0.914466495,Failure
4.647280835,0.81466245,9.17075E-05,-0.000410778,,,,,,6.363867971,1.040688569,-11.06846841,-17.37913316,0.282832348,Elastic
4.65302728,0.613061494,7.724E-05,-0.000326808,,,,,,6.366821199,0.526801227,-14.39192021,-27.16225873,0.787695781,Elastic
4.654464099,1.640289788,9.63422E-05,-0.000630406,,,,,,6.368023846,1.302384926,-8.973987148,-12.55657397,0.070861153,Elastic
4.654464099,1.640289788,9.63422E-05,-0.000630406,,,,,,6.369365722,0.696407147,-13.40173933,-23.85583218,0.609475617,Elastic
4.658773726,0.411460538,5.76489E-05,-0.000231294,,,,,,6.375275327,0.116998741,-17.61255199,-35.17295276,1.18785804,Failure
4.658773726,0.411460538,5.76489E-05,-0.000231294,,,,,,6.376323949,1.617484545,-6.182788197,-6.855757908,-0.081506233,Elastic
4.662720196,0.205730269,3.20081E-05,-0.000121834,,,,,,6.379607075,0.024942778,-18.81479608,-37.04693272,1.284985725,Failure
4.666666667,0,0,0,,,,,,6.380595638,1.894012631,-3.621120818,-1.903048787,-0.059857073,Elastic
4.666666667,0,0,0,,,,,,6.401998156,0.298732254,-15.71183228,-31.54458417,0.965221272,Failure
4.666666667,0,0,0,,,,,,6.416519542,0.441658854,-14.86807219,-28.74849035,0.80735556,Failure
4.670708612,2.074199601,5.22291E-05,-0.000664069,,,,,,6.42045771,1.232533008,-9.517535476,-13.8185391,0.104757507,Elastic
4.670708612,2.074199601,5.22291E-05,-0.000664069,,,,,,6.421716266,0.495699002,-14.51775703,-27.6804375,0.748702924,Failure
4.674835641,2.006638591,6.20289E-05,-0.000661044,,,,,,6.430921724,0.617343285,-13.80979267,-25.32797077,0.616859611,Elastic
4.675663588,1.483217571,0.000102033,-0.000600414,,,,,,6.431122599,1.868049784,-3.87880595,-2.367954137,-0.064881773,Elastic
4.675663588,1.483217571,0.000102033,-0.000600414,,,,,,6.431905125,1.382188611,-8.254939216,-11.09032056,0.010289962,Elastic
4.67896267,1.93907758,7.04923E-05,-0.000656764,,,,,,6.432336518,0.794044707,-12.73394628,-21.97188208,0.453539186,Elastic
4.683089699,1.87151657,7.77465E-05,-0.000651255,,,,,,6.436029043,1.977404719,-2.888415641,-0.406481073,-0.013985315,Elastic
4.683089699,1.87151657,7.77465E-05,-0.000651255,,,,,,6.443911627,1.194360637,-9.809774174,-14.51065209,0.123547841,Elastic
4.683775927,1.303655998,0.000104508,-0.000560578,,,,,,6.451600203,0.325304778,-15.4796483,-30.94607859,0.86382161,Failure
4.6875,2.15625,3.75111E-05,-0.000660543,,,,,,6.451654767,0.878328372,-12.15525765,-20.36742152,0.364440551,Elastic
4.691317112,1.115121344,0.000102501,-0.00050924,,,,,,6.451808,1.831951073,-4.213445038,-3.013216347,-0.072882809,Elastic
4.691812104,1.711778511,9.07725E-05,-0.00063355,,,,,,6.455622139,1.435706231,-7.780333631,-10.11853842,-0.017749595,Elastic
4.691812104,1.711778511,9.07725E-05,-0.00063355,,,,,,6.456587289,0.145658952,-17.13641504,-34.47619474,1.007785648,Failure
4.698287144,0.91761361,9.57094E-05,-0.000444863,,,,,,6.463172779,0.923576983,-11.83353567,-19.51575613,0.318669458,Elastic
